日期,收市,開市,高,低,成交量,更改%
2015年4月23日,"4,414.51","4,414.48","4,444.41","4,358.84",66.73B,0.36%
2015年4月22日,"4,398.49","4,304.60","4,400.19","4,297.95",68.03B,2.44%
2015年4月21日,"4,293.62","4,212.19","4,294.37","4,188.57",63.45B,1.82%
2015年4月20日,"4,217.08","4,301.35","4,356.00","4,190.68",85.71B,-1.64%
2015年4月17日,"4,287.30","4,254.72","4,317.22","4,238.91",70.17B,2.20%
2015年4月16日,"4,194.82","4,055.92","4,195.31","4,031.24",55.12B,2.71%
2015年4月15日,"4,084.16","4,135.65","4,175.49","4,069.01",61.30B,-1.24%
2015年4月14日,"4,135.57","4,125.78","4,168.35","4,091.26",61.07B,0.34%
2015年4月13日,"4,121.71","4,072.72","4,128.07","4,057.29",58.98B,2.17%
2015年4月10日,"4,034.31","3,947.49","4,040.35","3,929.32",48.43B,1.94%
2015年4月9日,"3,957.53","4,006.13","4,016.40","3,900.03",58.52B,-0.93%
2015年4月8日,"3,994.81","3,976.53","4,000.22","3,903.65",61.81B,0.84%
2015年4月7日,"3,961.38","3,899.42","3,961.67","3,891.73",57.04B,2.52%
2015年4月3日,"3,863.93","3,803.38","3,864.40","3,792.21",47.30B,1.00%
2015年4月2日,"3,825.78","3,827.69","3,835.45","3,775.89",47.93B,0.41%
2015年4月1日,"3,810.29","3,748.34","3,817.08","3,742.21",44.75B,1.66%
2015年3月31日,"3,747.90","3,822.99","3,835.57","3,737.04",56.17B,-1.02%
2015年3月30日,"3,786.57","3,710.61","3,795.93","3,710.61",56.47B,2.59%
2015年3月27日,"3,691.10","3,686.13","3,710.48","3,656.83",40.89B,0.24%
2015年3月26日,"3,682.10","3,641.94","3,707.32","3,615.01",48.86B,0.58%
2015年3月25日,"3,660.73","3,680.95","3,693.15","3,634.56",52.19B,-0.83%
2015年3月24日,"3,691.41","3,692.57","3,715.87","3,600.70",63.96B,0.10%
2015年3月23日,"3,687.73","3,640.10","3,688.25","3,635.48",53.61B,1.95%
2015年3月20日,"3,617.32","3,587.08","3,632.34","3,569.38",51.67B,0.98%
2015年3月19日,"3,582.27","3,576.02","3,600.68","3,546.84",53.73B,0.14%
2015年3月18日,"3,577.30","3,510.50","3,577.66","3,503.85",54.52B,2.13%
2015年3月17日,"3,502.85","3,469.60","3,504.12","3,459.69",52.09B,1.55%
2015年3月16日,"3,449.30","3,391.16","3,449.30","3,377.09",39.91B,2.26%
2015年3月13日,"3,372.91","3,359.49","3,391.26","3,352.15",32.84B,0.70%
2015年3月12日,"3,349.32","3,314.81","3,360.05","3,300.49",35.73B,1.78%
2015年3月11日,"3,290.90","3,289.59","3,325.05","3,278.47",28.30B,0.15%
2015年3月10日,"3,286.07","3,289.08","3,309.92","3,277.09",28.58B,-0.49%
2015年3月9日,"3,302.41","3,224.31","3,307.70","3,198.37",32.15B,1.89%
2015年3月6日,"3,241.19","3,248.04","3,266.93","3,234.53",28.29B,-0.22%
2015年3月5日,"3,248.48","3,264.08","3,266.64","3,221.67",32.07B,-0.95%
2015年3月4日,"3,279.53","3,264.18","3,286.59","3,250.48",29.36B,0.51%
2015年3月3日,"3,263.05","3,317.69","3,317.69","3,260.43",38.20B,-2.19%
2015年3月2日,"3,336.28","3,332.72","3,336.76","3,298.67",34.64B,0.78%
2015年2月27日,"3,310.30","3,296.83","3,324.55","3,291.01",29.92B,0.36%
2015年2月26日,"3,298.36","3,222.15","3,300.62","3,202.19",30.13B,2.15%
2015年2月25日,"3,228.84","3,256.48","3,257.22","3,215.55",23.33B,-0.56%
2015年2月17日,"3,246.91","3,230.88","3,255.73","3,230.77",22.83B,0.76%
2015年2月16日,"3,222.36","3,206.14","3,228.85","3,195.88",22.38B,0.58%
2015年2月13日,"3,203.83","3,186.81","3,237.16","3,182.79",26.13B,0.96%
2015年2月12日,"3,173.42","3,157.96","3,181.77","3,134.24",19.46B,0.50%
2015年2月11日,"3,157.70","3,145.77","3,166.42","3,139.05",17.28B,0.51%
2015年2月10日,"3,141.59","3,090.49","3,142.10","3,084.25",19.38B,1.50%
2015年2月9日,"3,095.12","3,063.51","3,119.03","3,049.11",20.61B,0.62%
2015年2月6日,"3,075.91","3,120.09","3,129.54","3,052.94",24.68B,-1.93%
2015年2月5日,"3,136.53","3,251.21","3,251.21","3,135.82",30.61B,-1.18%
2015年2月4日,"3,174.13","3,212.82","3,238.98","3,171.14",24.91B,-0.96%
2015年2月3日,"3,204.91","3,156.09","3,207.94","3,129.73",24.82B,2.45%
2015年2月2日,"3,128.30","3,148.14","3,175.13","3,122.57",25.09B,-2.56%
2015年1月30日,"3,210.36","3,273.75","3,288.50","3,210.31",25.83B,-1.59%
2015年1月29日,"3,262.30","3,259.00","3,286.79","3,234.24",27.47B,-1.31%
2015年1月28日,"3,305.74","3,325.72","3,354.80","3,294.65",30.19B,-1.41%
2015年1月27日,"3,352.96","3,389.85","3,390.22","3,290.22",37.45B,-0.89%
2015年1月26日,"3,383.18","3,347.26","3,384.80","3,321.31",31.75B,0.94%
2015年1月23日,"3,351.76","3,357.10","3,406.79","3,328.29",36.62B,0.25%
2015年1月22日,"3,343.34","3,327.32","3,352.38","3,293.98",35.34B,0.59%
2015年1月21日,"3,323.61","3,189.09","3,337.00","3,178.34",41.10B,4.74%
2015年1月20日,"3,173.05","3,114.56","3,190.25","3,100.48",35.71B,1.82%
2015年1月19日,"3,116.35","3,189.73","3,262.21","3,095.07",40.11B,-7.70%
2015年1月16日,"3,376.49","3,343.60","3,400.32","3,340.49",33.99B,1.20%
2015年1月15日,"3,336.45","3,224.07","3,337.08","3,207.55",28.25B,3.54%
2015年1月14日,"3,222.44","3,242.34","3,268.48","3,193.98",24.02B,-0.40%
2015年1月13日,"3,235.30","3,223.54","3,259.39","3,214.41",23.07B,0.19%
2015年1月12日,"3,229.32","3,258.21","3,275.19","3,191.58",32.21B,-1.71%
2015年1月9日,"3,285.41","3,276.97","3,404.83","3,267.51",41.02B,-0.24%
2015年1月8日,"3,293.46","3,371.96","3,381.57","3,285.10",37.11B,-2.39%
2015年1月7日,"3,373.95","3,326.65","3,374.90","3,312.21",39.19B,0.67%
2015年1月6日,"3,351.45","3,330.80","3,394.22","3,303.18",50.17B,0.03%
2015年1月5日,"3,350.52","3,258.63","3,369.28","3,253.88",53.14B,3.58%
2014年12月31日,"3,234.68","3,172.60","3,239.36","3,157.26",40.60B,2.18%
2014年12月30日,"3,165.81","3,160.80","3,190.30","3,130.35",39.77B,-0.07%
2014年12月29日,"3,168.02","3,212.56","3,223.86","3,126.94",51.01B,0.33%
2014年12月26日,"3,157.60","3,078.01","3,164.16","3,064.18",46.07B,2.77%
2014年12月25日,"3,072.54","2,992.46","3,073.35","2,969.87",37.69B,3.36%
2014年12月24日,"2,972.53","3,039.21","3,050.51","2,934.91",37.68B,-1.98%
2014年12月23日,"3,032.61","3,085.08","3,136.84","3,025.67",43.78B,-3.03%
2014年12月22日,"3,127.44","3,129.27","3,189.87","3,090.51",67.94B,0.61%
2014年12月19日,"3,108.60","3,053.07","3,117.53","3,018.42",52.11B,1.67%
2014年12月18日,"3,057.52","3,062.80","3,089.79","3,030.32",43.59B,-0.11%
2014年12月17日,"3,061.02","3,031.95","3,076.60","2,993.33",54.25B,1.31%
2014年12月16日,"3,021.52","2,953.81","3,021.90","2,943.91",45.38B,2.31%
2014年12月15日,"2,953.42","2,921.45","2,960.23","2,890.90",40.04B,0.52%
2014年12月12日,"2,938.17","2,929.36","2,962.51","2,914.96",40.95B,0.42%
2014年12月11日,"2,925.74","2,912.35","2,965.67","2,892.61",48.26B,-0.49%
2014年12月10日,"2,940.01","2,855.94","2,946.71","2,807.68",51.29B,2.93%
2014年12月9日,"2,856.27","2,992.49","3,091.32","2,834.59",77.20B,-5.43%
2014年12月8日,"3,020.26","2,907.82","3,041.66","2,879.85",58.76B,2.81%
2014年12月5日,"2,937.65","2,926.57","2,978.03","2,813.05",64.05B,1.32%
2014年12月4日,"2,899.46","2,783.47","2,900.51","2,772.43",53.27B,4.31%
2014年12月3日,"2,779.53","2,768.68","2,824.18","2,733.87",56.21B,0.58%
2014年12月2日,"2,763.54","2,667.82","2,777.37","2,665.69",43.77B,3.11%
2014年12月1日,"2,680.16","2,691.72","2,720.74","2,668.84",44.68B,-0.10%
2014年11月28日,"2,682.83","2,629.63","2,683.18","2,622.06",46.59B,1.99%
2014年11月27日,"2,630.49","2,615.37","2,631.40","2,599.11",36.41B,1.00%
2014年11月26日,"2,604.35","2,572.65","2,605.07","2,570.40",33.71B,1.43%
2014年11月25日,"2,567.60","2,532.00","2,568.38","2,527.08",31.43B,1.37%
2014年11月24日,"2,532.88","2,505.53","2,546.75","2,495.52",36.35B,1.85%
2014年11月21日,"2,486.79","2,452.63","2,488.20","2,446.65",21.22B,1.39%
2014年11月20日,"2,452.66","2,443.28","2,458.32","2,437.48",16.55B,0.07%
2014年11月19日,"2,450.99","2,452.15","2,461.49","2,442.71",18.62B,-0.22%
2014年11月18日,"2,456.37","2,474.18","2,477.05","2,449.81",20.11B,-0.71%
2014年11月17日,"2,474.01","2,506.86","2,508.77","2,472.45",21.57B,-0.19%
2014年11月14日,"2,478.82","2,477.97","2,481.02","2,457.05",22.06B,-0.27%
2014年11月13日,"2,485.61","2,495.00","2,507.74","2,471.41",29.50B,-0.36%
2014年11月12日,"2,494.48","2,454.60","2,494.92","2,444.81",25.29B,1.00%
2014年11月11日,"2,469.67","2,483.65","2,508.62","2,445.96",41.19B,-0.16%
2014年11月10日,"2,473.67","2,436.63","2,474.16","2,428.19",30.06B,2.30%
2014年11月7日,"2,418.17","2,427.90","2,454.42","2,407.44",29.12B,-0.32%
2014年11月6日,"2,425.86","2,419.62","2,426.89","2,401.75",22.20B,0.27%
2014年11月5日,"2,419.25","2,432.17","2,434.36","2,415.50",26.36B,-0.47%
2014年11月4日,"2,430.68","2,428.27","2,435.22","2,417.22",30.90B,0.03%
2014年11月3日,"2,430.03","2,425.22","2,436.79","2,418.17",29.88B,0.41%
2014年10月31日,"2,420.18","2,393.18","2,423.60","2,384.48",32.58B,1.22%
2014年10月30日,"2,391.08","2,371.89","2,397.26","2,365.92",29.46B,0.76%
2014年10月29日,"2,373.03","2,343.72","2,381.64","2,339.71",26.56B,1.50%
2014年10月28日,"2,337.87","2,294.01","2,338.28","2,294.01",17.86B,2.07%
2014年10月27日,"2,290.44","2,293.57","2,293.64","2,279.84",13.03B,-0.51%
2014年10月24日,"2,302.28","2,303.08","2,314.87","2,296.66",13.22B,-0.01%
2014年10月23日,"2,302.42","2,322.32","2,329.93","2,297.33",16.26B,-1.04%
2014年10月22日,"2,326.55","2,339.22","2,352.12","2,324.59",15.27B,-0.56%
2014年10月21日,"2,339.66","2,355.03","2,361.65","2,337.55",16.88B,-0.72%
2014年10月20日,"2,356.73","2,346.05","2,357.51","2,340.46",16.00B,0.66%
2014年10月17日,"2,341.18","2,352.78","2,360.60","2,312.83",21.23B,-0.65%
2014年10月16日,"2,356.50","2,361.13","2,389.67","2,353.41",24.82B,-0.72%
2014年10月15日,"2,373.67","2,358.23","2,374.81","2,344.37",20.28B,0.60%
2014年10月14日,"2,359.47","2,362.80","2,380.52","2,349.19",19.68B,-0.28%
2014年10月13日,"2,366.01","2,366.43","2,366.86","2,341.12",20.09B,-0.36%
2014年10月10日,"2,374.54","2,380.76","2,386.28","2,365.07",22.47B,-0.62%
2014年10月9日,"2,389.37","2,383.86","2,391.35","2,367.11",23.59B,0.28%
2014年10月8日,"2,382.79","2,368.58","2,382.79","2,354.29",20.44B,0.80%
2014年9月30日,"2,363.87","2,361.32","2,365.49","2,354.27",19.39B,0.26%
2014年9月29日,"2,357.71","2,353.71","2,363.06","2,346.58",20.01B,0.43%
2014年9月26日,"2,347.72","2,339.29","2,350.11","2,329.96",17.47B,0.11%
2014年9月25日,"2,345.10","2,352.86","2,365.15","2,336.81",22.57B,0.07%
2014年9月24日,"2,343.57","2,302.23","2,345.75","2,297.88",22.25B,1.47%
2014年9月23日,"2,309.72","2,289.09","2,311.53","2,289.02",15.69B,0.87%
2014年9月22日,"2,289.87","2,323.55","2,323.55","2,284.38",17.58B,-1.70%
2014年9月19日,"2,329.45","2,312.98","2,331.56","2,305.52",17.46B,0.58%
2014年9月18日,"2,315.93","2,303.85","2,319.87","2,297.93",18.91B,0.35%
2014年9月17日,"2,307.89","2,298.98","2,309.05","2,282.79",21.08B,0.49%
2014年9月16日,"2,296.56","2,341.03","2,347.93","2,293.87",30.27B,-1.82%
2014年9月15日,"2,339.14","2,330.19","2,340.45","2,321.59",21.51B,0.31%
2014年9月12日,"2,331.95","2,308.35","2,331.95","2,302.77",19.35B,0.88%
2014年9月11日,"2,311.68","2,315.73","2,343.59","2,304.60",22.22B,-0.29%
2014年9月10日,"2,318.31","2,318.50","2,321.91","2,306.42",18.98B,-0.35%
2014年9月9日,"2,326.53","2,328.43","2,331.92","2,315.89",19.70B,0.00%
2014年9月5日,"2,326.43","2,311.30","2,327.56","2,307.45",21.32B,0.85%
2014年9月4日,"2,306.86","2,290.03","2,307.70","2,283.28",19.95B,0.80%
2014年9月3日,"2,288.63","2,268.39","2,290.55","2,268.10",21.25B,1.00%
2014年9月2日,"2,266.05","2,239.68","2,267.51","2,234.38",19.21B,1.37%
2014年9月1日,"2,235.51","2,220.13","2,236.29","2,217.68",12.92B,0.83%
2014年8月29日,"2,217.20","2,198.95","2,218.70","2,193.26",10.52B,0.97%
2014年8月28日,"2,195.82","2,210.48","2,219.47","2,194.86",12.42B,-0.62%
2014年8月27日,"2,209.47","2,207.03","2,216.67","2,204.05",12.09B,0.11%
2014年8月26日,"2,207.11","2,225.29","2,232.78","2,200.62",16.35B,-0.99%
2014年8月25日,"2,229.27","2,241.10","2,241.55","2,222.01",16.21B,-0.51%
2014年8月22日,"2,240.81","2,228.97","2,243.30","2,225.27",16.01B,0.46%
2014年8月21日,"2,230.46","2,239.57","2,240.08","2,211.63",16.57B,-0.44%
2014年8月20日,"2,240.21","2,241.66","2,248.94","2,233.89",16.77B,-0.23%
2014年8月19日,"2,245.33","2,242.34","2,246.02","2,227.92",17.77B,0.26%
2014年8月18日,"2,239.47","2,229.80","2,242.04","2,228.13",16.39B,0.57%
2014年8月15日,"2,226.73","2,207.23","2,230.87","2,203.24",15.00B,0.92%
2014年8月14日,"2,206.47","2,221.54","2,230.89","2,204.38",17.01B,-0.74%
2014年8月13日,"2,222.88","2,223.05","2,230.99","2,202.44",17.81B,0.06%
2014年8月12日,"2,221.59","2,222.70","2,222.98","2,210.00",15.48B,-0.14%
2014年8月11日,"2,224.65","2,199.43","2,225.96","2,198.31",15.06B,1.38%
2014年8月8日,"2,194.42","2,188.71","2,199.58","2,180.60",13.52B,0.31%
2014年8月7日,"2,187.67","2,216.66","2,220.57","2,185.76",17.52B,-1.34%
2014年8月6日,"2,217.46","2,212.00","2,223.89","2,192.99",17.77B,-0.11%
2014年8月5日,"2,219.95","2,224.63","2,226.84","2,206.85",17.54B,-0.15%
2014年8月4日,"2,223.33","2,190.04","2,224.07","2,186.92",17.41B,1.74%
2014年8月1日,"2,185.30","2,194.17","2,218.79","2,184.64",19.15B,-0.74%
